,進站人次,出站人次
2022-12-25 05:00:00,0,0
2022-12-25 05:10:00,24,37
2022-12-25 05:20:00,24,37
2022-12-25 05:30:00,24,37
2022-12-25 05:40:00,24,37
2022-12-25 05:50:00,24,37
2022-12-25 06:00:00,24,37
2022-12-25 06:10:00,49,78
2022-12-25 06:20:00,49,78
2022-12-25 06:30:00,49,78
2022-12-25 06:40:00,49,78
2022-12-25 06:50:00,49,78
2022-12-25 07:00:00,49,78
2022-12-25 07:10:00,70,146
2022-12-25 07:20:00,70,146
2022-12-25 07:30:00,70,146
2022-12-25 07:40:00,70,146
2022-12-25 07:50:00,70,146
2022-12-25 08:00:00,70,146
2022-12-25 08:10:00,98,180
2022-12-25 08:20:00,98,180
2022-12-25 08:30:00,98,180
2022-12-25 08:40:00,98,180
2022-12-25 08:50:00,98,180
2022-12-25 09:00:00,98,180
2022-12-25 09:10:00,134,172
2022-12-25 09:20:00,134,172
2022-12-25 09:30:00,134,172
2022-12-25 09:40:00,134,172
2022-12-25 09:50:00,134,172
2022-12-25 10:00:00,134,172
2022-12-25 10:10:00,184,273
2022-12-25 10:20:00,184,273
2022-12-25 10:30:00,184,273
2022-12-25 10:40:00,184,273
2022-12-25 10:50:00,184,273
2022-12-25 11:00:00,184,273
2022-12-25 11:10:00,196,295
2022-12-25 11:20:00,196,295
2022-12-25 11:30:00,196,295
2022-12-25 11:40:00,196,295
2022-12-25 11:50:00,196,295
2022-12-25 12:00:00,196,295
2022-12-25 12:10:00,274,309
2022-12-25 12:20:00,274,309
2022-12-25 12:30:00,274,309
2022-12-25 12:40:00,274,309
2022-12-25 12:50:00,274,309
2022-12-25 13:00:00,274,309
2022-12-25 13:10:00,298,276
2022-12-25 13:20:00,298,276
2022-12-25 13:30:00,298,276
2022-12-25 13:40:00,298,276
2022-12-25 13:50:00,298,276
2022-12-25 14:00:00,298,276
2022-12-25 14:10:00,316,288
2022-12-25 14:20:00,316,288
2022-12-25 14:30:00,316,288
2022-12-25 14:40:00,316,288
2022-12-25 14:50:00,316,288
2022-12-25 15:00:00,316,288
2022-12-25 15:10:00,364,325
2022-12-25 15:20:00,364,325
2022-12-25 15:30:00,364,325
2022-12-25 15:40:00,364,325
2022-12-25 15:50:00,364,325
2022-12-25 16:00:00,364,325
2022-12-25 16:10:00,443,374
2022-12-25 16:20:00,443,374
2022-12-25 16:30:00,443,374
2022-12-25 16:40:00,443,374
2022-12-25 16:50:00,443,374
2022-12-25 17:00:00,443,374
2022-12-25 17:10:00,433,313
2022-12-25 17:20:00,433,313
2022-12-25 17:30:00,433,313
2022-12-25 17:40:00,433,313
2022-12-25 17:50:00,433,313
2022-12-25 18:00:00,433,313
2022-12-25 18:10:00,309,211
2022-12-25 18:20:00,309,211
2022-12-25 18:30:00,309,211
2022-12-25 18:40:00,309,211
2022-12-25 18:50:00,309,211
2022-12-25 19:00:00,309,211
2022-12-25 19:10:00,294,213
2022-12-25 19:20:00,294,213
2022-12-25 19:30:00,294,213
2022-12-25 19:40:00,294,213
2022-12-25 19:50:00,294,213
2022-12-25 20:00:00,294,213
2022-12-25 20:10:00,251,218
2022-12-25 20:20:00,251,218
2022-12-25 20:30:00,251,218
2022-12-25 20:40:00,251,218
2022-12-25 20:50:00,251,218
2022-12-25 21:00:00,251,218
2022-12-25 21:10:00,194,208
2022-12-25 21:20:00,194,208
2022-12-25 21:30:00,194,208
2022-12-25 21:40:00,194,208
2022-12-25 21:50:00,194,208
2022-12-25 22:00:00,194,208
2022-12-25 22:10:00,114,109
2022-12-25 22:20:00,114,109
2022-12-25 22:30:00,114,109
2022-12-25 22:40:00,114,109
2022-12-25 22:50:00,114,109
2022-12-25 23:00:00,114,109
2022-12-25 23:10:00,40,27
2022-12-25 23:20:00,40,27
2022-12-25 23:30:00,40,27
2022-12-25 23:40:00,40,27
2022-12-25 23:50:00,40,27
2022-12-26 00:00:00,40,27
2022-12-26 00:10:00,2,0
2022-12-26 00:20:00,2,0
2022-12-26 00:30:00,2,0
2022-12-26 00:40:00,2,0
2022-12-26 00:50:00,2,0
2022-12-26 01:00:00,2,0
2022-12-26 01:10:00,2,0
2022-12-26 01:20:00,2,0
2022-12-26 01:30:00,2,0
2022-12-26 01:40:00,2,0
2022-12-26 01:50:00,2,0
2022-12-26 02:00:00,2,0
2022-12-26 02:10:00,2,0
2022-12-26 02:20:00,2,0
2022-12-26 02:30:00,2,0
2022-12-26 02:40:00,2,0
2022-12-26 02:50:00,2,0
2022-12-26 03:00:00,2,0
2022-12-26 03:10:00,2,0
2022-12-26 03:20:00,2,0
2022-12-26 03:30:00,2,0
2022-12-26 03:40:00,2,0
2022-12-26 03:50:00,2,0
2022-12-26 04:00:00,2,0
2022-12-26 04:10:00,0,0
2022-12-26 04:20:00,0,0
2022-12-26 04:30:00,0,0
2022-12-26 04:40:00,0,0
2022-12-26 04:50:00,0,0
2022-12-26 05:00:00,0,0
2022-12-26 05:10:00,47,52
2022-12-26 05:20:00,47,52
2022-12-26 05:30:00,47,52
2022-12-26 05:40:00,47,52
2022-12-26 05:50:00,47,52
2022-12-26 06:00:00,47,52
2022-12-26 06:10:00,145,229
2022-12-26 06:20:00,145,229
2022-12-26 06:30:00,145,229
2022-12-26 06:40:00,145,229
2022-12-26 06:50:00,145,229
2022-12-26 07:00:00,145,229
2022-12-26 07:10:00,241,357
2022-12-26 07:20:00,241,357
2022-12-26 07:30:00,241,357
2022-12-26 07:40:00,241,357
2022-12-26 07:50:00,241,357
2022-12-26 08:00:00,241,357
2022-12-26 08:10:00,167,254
2022-12-26 08:20:00,167,254
2022-12-26 08:30:00,167,254
2022-12-26 08:40:00,167,254
2022-12-26 08:50:00,167,254
2022-12-26 09:00:00,167,254
2022-12-26 09:10:00,121,184
2022-12-26 09:20:00,121,184
2022-12-26 09:30:00,121,184
2022-12-26 09:40:00,121,184
2022-12-26 09:50:00,121,184
2022-12-26 10:00:00,121,184
2022-12-26 10:10:00,151,229
2022-12-26 10:20:00,151,229
2022-12-26 10:30:00,151,229
2022-12-26 10:40:00,151,229
2022-12-26 10:50:00,151,229
2022-12-26 11:00:00,151,229
2022-12-26 11:10:00,180,233
2022-12-26 11:20:00,180,233
2022-12-26 11:30:00,180,233
2022-12-26 11:40:00,180,233
2022-12-26 11:50:00,180,233
2022-12-26 12:00:00,180,233
2022-12-26 12:10:00,206,193
2022-12-26 12:20:00,206,193
2022-12-26 12:30:00,206,193
2022-12-26 12:40:00,206,193
2022-12-26 12:50:00,206,193
2022-12-26 13:00:00,206,193
2022-12-26 13:10:00,212,207
2022-12-26 13:20:00,212,207
2022-12-26 13:30:00,212,207
2022-12-26 13:40:00,212,207
2022-12-26 13:50:00,212,207
2022-12-26 14:00:00,212,207
2022-12-26 14:10:00,214,203
2022-12-26 14:20:00,214,203
2022-12-26 14:30:00,214,203
2022-12-26 14:40:00,214,203
2022-12-26 14:50:00,214,203
2022-12-26 15:00:00,214,203
2022-12-26 15:10:00,253,204
2022-12-26 15:20:00,253,204
2022-12-26 15:30:00,253,204
2022-12-26 15:40:00,253,204
2022-12-26 15:50:00,253,204
2022-12-26 16:00:00,253,204
2022-12-26 16:10:00,418,330
2022-12-26 16:20:00,418,330
2022-12-26 16:30:00,418,330
2022-12-26 16:40:00,418,330
2022-12-26 16:50:00,418,330
2022-12-26 17:00:00,418,330
2022-12-26 17:10:00,492,380
2022-12-26 17:20:00,492,380
2022-12-26 17:30:00,492,380
2022-12-26 17:40:00,492,380
2022-12-26 17:50:00,492,380
2022-12-26 18:00:00,492,380
2022-12-26 18:10:00,323,257
2022-12-26 18:20:00,323,257
2022-12-26 18:30:00,323,257
2022-12-26 18:40:00,323,257
2022-12-26 18:50:00,323,257
2022-12-26 19:00:00,323,257
2022-12-26 19:10:00,238,184
2022-12-26 19:20:00,238,184
2022-12-26 19:30:00,238,184
2022-12-26 19:40:00,238,184
2022-12-26 19:50:00,238,184
2022-12-26 20:00:00,238,184
2022-12-26 20:10:00,218,170
2022-12-26 20:20:00,218,170
2022-12-26 20:30:00,218,170
2022-12-26 20:40:00,218,170
2022-12-26 20:50:00,218,170
2022-12-26 21:00:00,218,170
2022-12-26 21:10:00,196,136
2022-12-26 21:20:00,196,136
2022-12-26 21:30:00,196,136
2022-12-26 21:40:00,196,136
2022-12-26 21:50:00,196,136
2022-12-26 22:00:00,196,136
2022-12-26 22:10:00,113,51
2022-12-26 22:20:00,113,51
2022-12-26 22:30:00,113,51
2022-12-26 22:40:00,113,51
2022-12-26 22:50:00,113,51
2022-12-26 23:00:00,113,51
2022-12-26 23:10:00,47,36
2022-12-26 23:20:00,47,36
2022-12-26 23:30:00,47,36
2022-12-26 23:40:00,47,36
2022-12-26 23:50:00,47,36
2022-12-27 00:00:00,47,36
2022-12-27 00:10:00,1,0
2022-12-27 00:20:00,1,0
2022-12-27 00:30:00,1,0
2022-12-27 00:40:00,1,0
2022-12-27 00:50:00,1,0
2022-12-27 01:00:00,1,0
2022-12-27 01:10:00,1,0
2022-12-27 01:20:00,1,0
2022-12-27 01:30:00,1,0
2022-12-27 01:40:00,1,0
2022-12-27 01:50:00,1,0
2022-12-27 02:00:00,1,0
2022-12-27 02:10:00,1,0
2022-12-27 02:20:00,1,0
2022-12-27 02:30:00,1,0
2022-12-27 02:40:00,1,0
2022-12-27 02:50:00,1,0
2022-12-27 03:00:00,1,0
2022-12-27 03:10:00,1,0
2022-12-27 03:20:00,1,0
2022-12-27 03:30:00,1,0
2022-12-27 03:40:00,1,0
2022-12-27 03:50:00,1,0
2022-12-27 04:00:00,1,0
2022-12-27 04:10:00,0,0
2022-12-27 04:20:00,0,0
2022-12-27 04:30:00,0,0
2022-12-27 04:40:00,0,0
2022-12-27 04:50:00,0,0
2022-12-27 05:00:00,0,0
2022-12-27 05:10:00,42,50
2022-12-27 05:20:00,42,50
2022-12-27 05:30:00,42,50
2022-12-27 05:40:00,42,50
2022-12-27 05:50:00,42,50
2022-12-27 06:00:00,42,50
2022-12-27 06:10:00,144,237
2022-12-27 06:20:00,144,237
2022-12-27 06:30:00,144,237
2022-12-27 06:40:00,144,237
2022-12-27 06:50:00,144,237
2022-12-27 07:00:00,144,237
2022-12-27 07:10:00,253,354
2022-12-27 07:20:00,253,354
2022-12-27 07:30:00,253,354
2022-12-27 07:40:00,253,354
2022-12-27 07:50:00,253,354
2022-12-27 08:00:00,253,354
2022-12-27 08:10:00,178,251
2022-12-27 08:20:00,178,251
2022-12-27 08:30:00,178,251
2022-12-27 08:40:00,178,251
2022-12-27 08:50:00,178,251
2022-12-27 09:00:00,178,251
2022-12-27 09:10:00,115,185
2022-12-27 09:20:00,115,185
2022-12-27 09:30:00,115,185
2022-12-27 09:40:00,115,185
2022-12-27 09:50:00,115,185
2022-12-27 10:00:00,115,185
2022-12-27 10:10:00,149,211
2022-12-27 10:20:00,149,211
2022-12-27 10:30:00,149,211
2022-12-27 10:40:00,149,211
2022-12-27 10:50:00,149,211
2022-12-27 11:00:00,149,211
2022-12-27 11:10:00,171,220
2022-12-27 11:20:00,171,220
2022-12-27 11:30:00,171,220
2022-12-27 11:40:00,171,220
2022-12-27 11:50:00,171,220
2022-12-27 12:00:00,171,220
2022-12-27 12:10:00,206,197
2022-12-27 12:20:00,206,197
2022-12-27 12:30:00,206,197
2022-12-27 12:40:00,206,197
2022-12-27 12:50:00,206,197
2022-12-27 13:00:00,206,197
2022-12-27 13:10:00,180,197
2022-12-27 13:20:00,180,197
2022-12-27 13:30:00,180,197
2022-12-27 13:40:00,180,197
2022-12-27 13:50:00,180,197
2022-12-27 14:00:00,180,197
2022-12-27 14:10:00,208,192
2022-12-27 14:20:00,208,192
2022-12-27 14:30:00,208,192
2022-12-27 14:40:00,208,192
2022-12-27 14:50:00,208,192
2022-12-27 15:00:00,208,192
2022-12-27 15:10:00,275,217
2022-12-27 15:20:00,275,217
2022-12-27 15:30:00,275,217
2022-12-27 15:40:00,275,217
2022-12-27 15:50:00,275,217
2022-12-27 16:00:00,275,217
2022-12-27 16:10:00,482,328
2022-12-27 16:20:00,482,328
2022-12-27 16:30:00,482,328
2022-12-27 16:40:00,482,328
2022-12-27 16:50:00,482,328
2022-12-27 17:00:00,482,328
2022-12-27 17:10:00,523,393
2022-12-27 17:20:00,523,393
2022-12-27 17:30:00,523,393
2022-12-27 17:40:00,523,393
2022-12-27 17:50:00,523,393
2022-12-27 18:00:00,523,393
2022-12-27 18:10:00,311,264
2022-12-27 18:20:00,311,264
2022-12-27 18:30:00,311,264
2022-12-27 18:40:00,311,264
2022-12-27 18:50:00,311,264
2022-12-27 19:00:00,311,264
2022-12-27 19:10:00,230,175
2022-12-27 19:20:00,230,175
2022-12-27 19:30:00,230,175
2022-12-27 19:40:00,230,175
2022-12-27 19:50:00,230,175
2022-12-27 20:00:00,230,175
2022-12-27 20:10:00,242,169
2022-12-27 20:20:00,242,169
2022-12-27 20:30:00,242,169
2022-12-27 20:40:00,242,169
2022-12-27 20:50:00,242,169
2022-12-27 21:00:00,242,169
2022-12-27 21:10:00,198,159
2022-12-27 21:20:00,198,159
2022-12-27 21:30:00,198,159
2022-12-27 21:40:00,198,159
2022-12-27 21:50:00,198,159
2022-12-27 22:00:00,198,159
2022-12-27 22:10:00,112,55
2022-12-27 22:20:00,112,55
2022-12-27 22:30:00,112,55
2022-12-27 22:40:00,112,55
2022-12-27 22:50:00,112,55
2022-12-27 23:00:00,112,55
2022-12-27 23:10:00,48,31
2022-12-27 23:20:00,48,31
2022-12-27 23:30:00,48,31
2022-12-27 23:40:00,48,31
2022-12-27 23:50:00,48,31
2022-12-28 00:00:00,48,31
2022-12-28 00:10:00,2,0
2022-12-28 00:20:00,2,0
2022-12-28 00:30:00,2,0
2022-12-28 00:40:00,2,0
2022-12-28 00:50:00,2,0
2022-12-28 01:00:00,2,0
2022-12-28 01:10:00,2,0
2022-12-28 01:20:00,2,0
2022-12-28 01:30:00,2,0
2022-12-28 01:40:00,2,0
2022-12-28 01:50:00,2,0
2022-12-28 02:00:00,2,0
2022-12-28 02:10:00,2,0
2022-12-28 02:20:00,2,0
2022-12-28 02:30:00,2,0
2022-12-28 02:40:00,2,0
2022-12-28 02:50:00,2,0
2022-12-28 03:00:00,2,0
2022-12-28 03:10:00,2,0
2022-12-28 03:20:00,2,0
2022-12-28 03:30:00,2,0
2022-12-28 03:40:00,2,0
2022-12-28 03:50:00,2,0
2022-12-28 04:00:00,2,0
2022-12-28 04:10:00,0,0
2022-12-28 04:20:00,0,0
2022-12-28 04:30:00,0,0
2022-12-28 04:40:00,0,0
2022-12-28 04:50:00,0,0
2022-12-28 05:00:00,0,0
2022-12-28 05:10:00,43,51
2022-12-28 05:20:00,43,51
2022-12-28 05:30:00,43,51
2022-12-28 05:40:00,43,51
2022-12-28 05:50:00,43,51
2022-12-28 06:00:00,43,51
2022-12-28 06:10:00,156,232
2022-12-28 06:20:00,156,232
2022-12-28 06:30:00,156,232
2022-12-28 06:40:00,156,232
2022-12-28 06:50:00,156,232
2022-12-28 07:00:00,156,232
2022-12-28 07:10:00,260,357
2022-12-28 07:20:00,260,357
2022-12-28 07:30:00,260,357
2022-12-28 07:40:00,260,357
2022-12-28 07:50:00,260,357
2022-12-28 08:00:00,260,357
2022-12-28 08:10:00,176,230
2022-12-28 08:20:00,176,230
2022-12-28 08:30:00,176,230
2022-12-28 08:40:00,176,230
2022-12-28 08:50:00,176,230
2022-12-28 09:00:00,176,230
2022-12-28 09:10:00,132,185
2022-12-28 09:20:00,132,185
2022-12-28 09:30:00,132,185
2022-12-28 09:40:00,132,185
2022-12-28 09:50:00,132,185
2022-12-28 10:00:00,132,185
2022-12-28 10:10:00,142,231
2022-12-28 10:20:00,142,231
2022-12-28 10:30:00,142,231
2022-12-28 10:40:00,142,231
2022-12-28 10:50:00,142,231
2022-12-28 11:00:00,142,231
2022-12-28 11:10:00,178,233
2022-12-28 11:20:00,178,233
2022-12-28 11:30:00,178,233
2022-12-28 11:40:00,178,233
2022-12-28 11:50:00,178,233
2022-12-28 12:00:00,178,233
2022-12-28 12:10:00,186,219
2022-12-28 12:20:00,186,219
2022-12-28 12:30:00,186,219
2022-12-28 12:40:00,186,219
2022-12-28 12:50:00,186,219
2022-12-28 13:00:00,186,219
2022-12-28 13:10:00,202,203
2022-12-28 13:20:00,202,203
2022-12-28 13:30:00,202,203
2022-12-28 13:40:00,202,203
2022-12-28 13:50:00,202,203
2022-12-28 14:00:00,202,203
2022-12-28 14:10:00,229,200
2022-12-28 14:20:00,229,200
2022-12-28 14:30:00,229,200
2022-12-28 14:40:00,229,200
2022-12-28 14:50:00,229,200
2022-12-28 15:00:00,229,200
2022-12-28 15:10:00,282,212
2022-12-28 15:20:00,282,212
2022-12-28 15:30:00,282,212
2022-12-28 15:40:00,282,212
2022-12-28 15:50:00,282,212
2022-12-28 16:00:00,282,212
2022-12-28 16:10:00,443,326
2022-12-28 16:20:00,443,326
2022-12-28 16:30:00,443,326
2022-12-28 16:40:00,443,326
2022-12-28 16:50:00,443,326
2022-12-28 17:00:00,443,326
2022-12-28 17:10:00,543,394
2022-12-28 17:20:00,543,394
2022-12-28 17:30:00,543,394
2022-12-28 17:40:00,543,394
2022-12-28 17:50:00,543,394
2022-12-28 18:00:00,543,394
2022-12-28 18:10:00,356,289
2022-12-28 18:20:00,356,289
2022-12-28 18:30:00,356,289
2022-12-28 18:40:00,356,289
2022-12-28 18:50:00,356,289
2022-12-28 19:00:00,356,289
2022-12-28 19:10:00,261,187
2022-12-28 19:20:00,261,187
2022-12-28 19:30:00,261,187
2022-12-28 19:40:00,261,187
2022-12-28 19:50:00,261,187
2022-12-28 20:00:00,261,187
2022-12-28 20:10:00,240,191
2022-12-28 20:20:00,240,191
2022-12-28 20:30:00,240,191
2022-12-28 20:40:00,240,191
2022-12-28 20:50:00,240,191
2022-12-28 21:00:00,240,191
2022-12-28 21:10:00,215,152
2022-12-28 21:20:00,215,152
2022-12-28 21:30:00,215,152
2022-12-28 21:40:00,215,152
2022-12-28 21:50:00,215,152
2022-12-28 22:00:00,215,152
2022-12-28 22:10:00,119,60
2022-12-28 22:20:00,119,60
2022-12-28 22:30:00,119,60
2022-12-28 22:40:00,119,60
2022-12-28 22:50:00,119,60
2022-12-28 23:00:00,119,60
2022-12-28 23:10:00,59,33
2022-12-28 23:20:00,59,33
2022-12-28 23:30:00,59,33
2022-12-28 23:40:00,59,33
2022-12-28 23:50:00,59,33
2022-12-29 00:00:00,59,33
2022-12-29 00:10:00,2,0
2022-12-29 00:20:00,2,0
2022-12-29 00:30:00,2,0
2022-12-29 00:40:00,2,0
2022-12-29 00:50:00,2,0
2022-12-29 01:00:00,2,0
2022-12-29 01:10:00,2,0
2022-12-29 01:20:00,2,0
2022-12-29 01:30:00,2,0
2022-12-29 01:40:00,2,0
2022-12-29 01:50:00,2,0
2022-12-29 02:00:00,2,0
2022-12-29 02:10:00,2,0
2022-12-29 02:20:00,2,0
2022-12-29 02:30:00,2,0
2022-12-29 02:40:00,2,0
2022-12-29 02:50:00,2,0
2022-12-29 03:00:00,2,0
2022-12-29 03:10:00,2,0
2022-12-29 03:20:00,2,0
2022-12-29 03:30:00,2,0
2022-12-29 03:40:00,2,0
2022-12-29 03:50:00,2,0
2022-12-29 04:00:00,2,0
2022-12-29 04:10:00,0,0
2022-12-29 04:20:00,0,0
2022-12-29 04:30:00,0,0
2022-12-29 04:40:00,0,0
2022-12-29 04:50:00,0,0
2022-12-29 05:00:00,0,0
2022-12-29 05:10:00,46,58
2022-12-29 05:20:00,46,58
2022-12-29 05:30:00,46,58
2022-12-29 05:40:00,46,58
2022-12-29 05:50:00,46,58
2022-12-29 06:00:00,46,58
2022-12-29 06:10:00,150,231
2022-12-29 06:20:00,150,231
2022-12-29 06:30:00,150,231
2022-12-29 06:40:00,150,231
2022-12-29 06:50:00,150,231
2022-12-29 07:00:00,150,231
2022-12-29 07:10:00,265,366
2022-12-29 07:20:00,265,366
2022-12-29 07:30:00,265,366
2022-12-29 07:40:00,265,366
2022-12-29 07:50:00,265,366
2022-12-29 08:00:00,265,366
2022-12-29 08:10:00,192,220
2022-12-29 08:20:00,192,220
2022-12-29 08:30:00,192,220
2022-12-29 08:40:00,192,220
2022-12-29 08:50:00,192,220
2022-12-29 09:00:00,192,220
2022-12-29 09:10:00,130,168
2022-12-29 09:20:00,130,168
2022-12-29 09:30:00,130,168
2022-12-29 09:40:00,130,168
2022-12-29 09:50:00,130,168
2022-12-29 10:00:00,130,168
2022-12-29 10:10:00,162,212
2022-12-29 10:20:00,162,212
2022-12-29 10:30:00,162,212
2022-12-29 10:40:00,162,212
2022-12-29 10:50:00,162,212
2022-12-29 11:00:00,162,212
2022-12-29 11:10:00,174,237
2022-12-29 11:20:00,174,237
2022-12-29 11:30:00,174,237
2022-12-29 11:40:00,174,237
2022-12-29 11:50:00,174,237
2022-12-29 12:00:00,174,237
2022-12-29 12:10:00,186,216
2022-12-29 12:20:00,186,216
2022-12-29 12:30:00,186,216
2022-12-29 12:40:00,186,216
2022-12-29 12:50:00,186,216
2022-12-29 13:00:00,186,216
2022-12-29 13:10:00,213,212
2022-12-29 13:20:00,213,212
2022-12-29 13:30:00,213,212
2022-12-29 13:40:00,213,212
2022-12-29 13:50:00,213,212
2022-12-29 14:00:00,213,212
2022-12-29 14:10:00,231,199
2022-12-29 14:20:00,231,199
2022-12-29 14:30:00,231,199
2022-12-29 14:40:00,231,199
2022-12-29 14:50:00,231,199
2022-12-29 15:00:00,231,199
2022-12-29 15:10:00,291,225
2022-12-29 15:20:00,291,225
2022-12-29 15:30:00,291,225
2022-12-29 15:40:00,291,225
2022-12-29 15:50:00,291,225
2022-12-29 16:00:00,291,225
2022-12-29 16:10:00,458,348
2022-12-29 16:20:00,458,348
2022-12-29 16:30:00,458,348
2022-12-29 16:40:00,458,348
2022-12-29 16:50:00,458,348
2022-12-29 17:00:00,458,348
2022-12-29 17:10:00,534,405
2022-12-29 17:20:00,534,405
2022-12-29 17:30:00,534,405
2022-12-29 17:40:00,534,405
2022-12-29 17:50:00,534,405
2022-12-29 18:00:00,534,405
2022-12-29 18:10:00,350,304
2022-12-29 18:20:00,350,304
2022-12-29 18:30:00,350,304
2022-12-29 18:40:00,350,304
2022-12-29 18:50:00,350,304
2022-12-29 19:00:00,350,304
2022-12-29 19:10:00,247,185
2022-12-29 19:20:00,247,185
2022-12-29 19:30:00,247,185
2022-12-29 19:40:00,247,185
2022-12-29 19:50:00,247,185
2022-12-29 20:00:00,247,185
2022-12-29 20:10:00,273,182
2022-12-29 20:20:00,273,182
2022-12-29 20:30:00,273,182
2022-12-29 20:40:00,273,182
2022-12-29 20:50:00,273,182
2022-12-29 21:00:00,273,182
2022-12-29 21:10:00,215,168
2022-12-29 21:20:00,215,168
2022-12-29 21:30:00,215,168
2022-12-29 21:40:00,215,168
2022-12-29 21:50:00,215,168
2022-12-29 22:00:00,215,168
2022-12-29 22:10:00,118,54
2022-12-29 22:20:00,118,54
2022-12-29 22:30:00,118,54
2022-12-29 22:40:00,118,54
2022-12-29 22:50:00,118,54
2022-12-29 23:00:00,118,54
2022-12-29 23:10:00,65,59
2022-12-29 23:20:00,65,59
2022-12-29 23:30:00,65,59
2022-12-29 23:40:00,65,59
2022-12-29 23:50:00,65,59
2022-12-30 00:00:00,65,59
2022-12-30 00:10:00,2,0
2022-12-30 00:20:00,2,0
2022-12-30 00:30:00,2,0
2022-12-30 00:40:00,2,0
2022-12-30 00:50:00,2,0
2022-12-30 01:00:00,2,0
2022-12-30 01:10:00,2,0
2022-12-30 01:20:00,2,0
2022-12-30 01:30:00,2,0
2022-12-30 01:40:00,2,0
2022-12-30 01:50:00,2,0
2022-12-30 02:00:00,2,0
2022-12-30 02:10:00,2,0
2022-12-30 02:20:00,2,0
2022-12-30 02:30:00,2,0
2022-12-30 02:40:00,2,0
2022-12-30 02:50:00,2,0
2022-12-30 03:00:00,2,0
2022-12-30 03:10:00,2,0
2022-12-30 03:20:00,2,0
2022-12-30 03:30:00,2,0
2022-12-30 03:40:00,2,0
2022-12-30 03:50:00,2,0
2022-12-30 04:00:00,2,0
2022-12-30 04:10:00,0,0
2022-12-30 04:20:00,0,0
2022-12-30 04:30:00,0,0
2022-12-30 04:40:00,0,0
2022-12-30 04:50:00,0,0
2022-12-30 05:00:00,0,0
2022-12-30 05:10:00,47,53
2022-12-30 05:20:00,47,53
2022-12-30 05:30:00,47,53
2022-12-30 05:40:00,47,53
2022-12-30 05:50:00,47,53
2022-12-30 06:00:00,47,53
2022-12-30 06:10:00,145,224
2022-12-30 06:20:00,145,224
2022-12-30 06:30:00,145,224
2022-12-30 06:40:00,145,224
2022-12-30 06:50:00,145,224
2022-12-30 07:00:00,145,224
2022-12-30 07:10:00,250,340
2022-12-30 07:20:00,250,340
2022-12-30 07:30:00,250,340
2022-12-30 07:40:00,250,340
2022-12-30 07:50:00,250,340
2022-12-30 08:00:00,250,340
2022-12-30 08:10:00,181,208
2022-12-30 08:20:00,181,208
2022-12-30 08:30:00,181,208
2022-12-30 08:40:00,181,208
2022-12-30 08:50:00,181,208
2022-12-30 09:00:00,181,208
2022-12-30 09:10:00,132,185
2022-12-30 09:20:00,132,185
2022-12-30 09:30:00,132,185
2022-12-30 09:40:00,132,185
2022-12-30 09:50:00,132,185
2022-12-30 10:00:00,132,185
2022-12-30 10:10:00,167,230
2022-12-30 10:20:00,167,230
2022-12-30 10:30:00,167,230
2022-12-30 10:40:00,167,230
2022-12-30 10:50:00,167,230
2022-12-30 11:00:00,167,230
2022-12-30 11:10:00,219,231
2022-12-30 11:20:00,219,231
2022-12-30 11:30:00,219,231
2022-12-30 11:40:00,219,231
2022-12-30 11:50:00,219,231
2022-12-30 12:00:00,219,231
2022-12-30 12:10:00,246,224
2022-12-30 12:20:00,246,224
2022-12-30 12:30:00,246,224
2022-12-30 12:40:00,246,224
2022-12-30 12:50:00,246,224
2022-12-30 13:00:00,246,224
2022-12-30 13:10:00,269,215
2022-12-30 13:20:00,269,215
2022-12-30 13:30:00,269,215
2022-12-30 13:40:00,269,215
2022-12-30 13:50:00,269,215
2022-12-30 14:00:00,269,215
2022-12-30 14:10:00,270,248
2022-12-30 14:20:00,270,248
2022-12-30 14:30:00,270,248
2022-12-30 14:40:00,270,248
2022-12-30 14:50:00,270,248
2022-12-30 15:00:00,270,248
2022-12-30 15:10:00,333,264
2022-12-30 15:20:00,333,264
2022-12-30 15:30:00,333,264
2022-12-30 15:40:00,333,264
2022-12-30 15:50:00,333,264
2022-12-30 16:00:00,333,264
2022-12-30 16:10:00,448,399
2022-12-30 16:20:00,448,399
2022-12-30 16:30:00,448,399
2022-12-30 16:40:00,448,399
2022-12-30 16:50:00,448,399
2022-12-30 17:00:00,448,399
2022-12-30 17:10:00,574,457
2022-12-30 17:20:00,574,457
2022-12-30 17:30:00,574,457
2022-12-30 17:40:00,574,457
2022-12-30 17:50:00,574,457
2022-12-30 18:00:00,574,457
2022-12-30 18:10:00,386,319
2022-12-30 18:20:00,386,319
2022-12-30 18:30:00,386,319
2022-12-30 18:40:00,386,319
2022-12-30 18:50:00,386,319
2022-12-30 19:00:00,386,319
2022-12-30 19:10:00,287,204
2022-12-30 19:20:00,287,204
2022-12-30 19:30:00,287,204
2022-12-30 19:40:00,287,204
2022-12-30 19:50:00,287,204
2022-12-30 20:00:00,287,204
2022-12-30 20:10:00,305,201
2022-12-30 20:20:00,305,201
2022-12-30 20:30:00,305,201
2022-12-30 20:40:00,305,201
2022-12-30 20:50:00,305,201
2022-12-30 21:00:00,305,201
2022-12-30 21:10:00,264,196
2022-12-30 21:20:00,264,196
2022-12-30 21:30:00,264,196
2022-12-30 21:40:00,264,196
2022-12-30 21:50:00,264,196
